url,reason,timestamp
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-02T16:19:05Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-02T16:23:24Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-02T16:23:25Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-02T16:23:26Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-02T16:23:27Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-02T16:23:28Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-02T16:23:29Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-02T16:23:30Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-02T16:23:31Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-02T16:23:32Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:23:33Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:23:34Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-02T16:23:35Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-02T16:23:36Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-02T16:23:37Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-02T16:23:38Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-02T16:23:39Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-02T16:23:40Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-02T16:23:41Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-02T16:23:42Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-02T16:23:43Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-02T16:23:44Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-02T16:23:45Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-02T16:23:46Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-02T16:25:15Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-02T16:25:16Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-02T16:25:17Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-02T16:25:18Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-02T16:25:19Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-02T16:25:20Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-02T16:25:21Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-02T16:25:22Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-02T16:25:23Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:25:24Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:25:25Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-02T16:25:26Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-02T16:25:27Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-02T16:25:28Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-02T16:25:29Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-02T16:25:30Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-02T16:25:31Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-02T16:25:32Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-02T16:25:33Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-02T16:25:35Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-02T16:25:36Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-02T16:25:37Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-02T16:25:38Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-02T16:29:25Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-02T16:29:26Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-02T16:29:27Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-02T16:29:28Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-02T16:29:29Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-02T16:29:30Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-02T16:29:31Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-02T16:29:32Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-02T16:29:33Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:29:34Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:29:35Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-02T16:29:36Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-02T16:29:37Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-02T16:29:38Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-02T16:29:40Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-02T16:29:41Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-02T16:29:42Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-02T16:29:43Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-02T16:29:44Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-02T16:29:45Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-02T16:29:46Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-02T16:29:47Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-02T16:29:48Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-02T16:44:58Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-02T16:44:59Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-02T16:45:01Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-02T16:45:02Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-02T16:45:03Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-02T16:45:04Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-02T16:45:05Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-02T16:45:06Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-02T16:45:07Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:45:08Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-02T16:45:09Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-02T16:45:10Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-02T16:45:11Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-02T16:45:12Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-02T16:45:13Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-02T16:45:14Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-02T16:45:15Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-02T16:45:16Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-02T16:45:17Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-02T16:45:18Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-02T16:45:19Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-02T16:45:20Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-02T16:45:21Z
https://takshashila.org.in/research/,HTTP error,2026-07-03T04:50:08Z
https://takshashila.org.in/commentary/,HTTP error,2026-07-03T04:50:10Z
https://takshashila.org.in/reports/,HTTP error,2026-07-03T04:50:11Z
https://takshashila.org.in/papers/,HTTP error,2026-07-03T04:50:12Z
https://takshashila.org.in/briefs/,HTTP error,2026-07-03T04:50:13Z
https://takshashila.org.in/research/,HTTP error,2026-07-03T04:51:08Z
https://takshashila.org.in/commentary/,HTTP error,2026-07-03T04:51:09Z
https://takshashila.org.in/reports/,HTTP error,2026-07-03T04:51:10Z
https://takshashila.org.in/papers/,HTTP error,2026-07-03T04:51:11Z
https://takshashila.org.in/briefs/,HTTP error,2026-07-03T04:51:12Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-03T04:56:02Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-03T04:56:04Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-03T04:56:05Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-03T04:56:06Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-03T04:56:07Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-03T04:56:08Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-03T04:56:09Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-03T04:56:10Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-03T04:56:11Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-03T04:56:12Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-03T04:56:13Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-03T04:56:14Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-03T04:56:16Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-03T04:56:17Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-03T04:56:18Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-03T04:56:19Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-03T04:56:20Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-03T04:56:21Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-03T04:56:22Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-03T04:56:23Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-03T04:56:24Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-03T04:56:25Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-03T04:56:26Z
https://takshashila.org.in/research/,HTTP error,2026-07-03T07:03:04Z
https://takshashila.org.in/commentary/,HTTP error,2026-07-03T07:03:05Z
https://takshashila.org.in/reports/,HTTP error,2026-07-03T07:03:06Z
https://takshashila.org.in/papers/,HTTP error,2026-07-03T07:03:07Z
https://takshashila.org.in/briefs/,HTTP error,2026-07-03T07:03:08Z
https://takshashila.org.in/content/publications/assets/a-pathway-to-ai-governance.pdf,PDF download failed,2026-07-03T07:05:27Z
https://takshashila.org.in/content/publications/assets/20251215-regionalisation-of-the-indian-rupee-2.pdf,PDF download failed,2026-07-03T07:05:28Z
https://takshashila.org.in/content/publications/assets\china-epc-renewable-18092025.pdf,PDF download failed,2026-07-03T07:05:29Z
https://takshashila.org.in/content/publications/assests/20250410-skys-the-limit.pdf,PDF download failed,2026-07-03T07:05:30Z
https://takshashila.org.in/content/publications/20250330-future-of-india-us-trade.pdf,PDF download failed,2026-07-03T07:05:31Z
https://takshashila.org.in/content/publications/assests/20250127-decoding-chinas-approach-to-de-escalation.pdf,PDF download failed,2026-07-03T07:05:32Z
https://takshashila.org.in/content/publications/20241224-delimitation-in-jk.pdf,PDF download failed,2026-07-03T07:05:33Z
https://takshashila.org.in/content/publications/20241217-survey-of-military-ai-technologies.pdf,PDF download failed,2026-07-03T07:05:34Z
https://takshashila.org.in/content/publications/Comments-On-Demand-For-Grants.pdf,PDF download failed,2026-07-03T07:05:36Z
https://takshashila.org.in/content/publications/assets/Enhancing-India–EU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-03T07:05:37Z
https://takshashila.org.in/content/publications/assets/Enhancing-IndiaâEU-Engagement-on-Meta-Critical-Technologies-A-Case-for-Collaboration-on-Semiconductors.pdf,PDF download failed,2026-07-03T07:05:38Z
https://takshashila.org.in/content/publications/assets/china-zero-covid-policy-and-protests.pdf,PDF download failed,2026-07-03T07:05:39Z
https://takshashila.org.in/content/publications/assets/The-Role-of-Semiconductors-in-Military-and-Defence-Technology.pdf,PDF download failed,2026-07-03T07:05:40Z
https://takshashila.org.in/content/publications/assets/Policy-advisory+on+Demand+for+grants+Union+Budget+FY22-23.pdf,PDF download failed,2026-07-03T07:05:41Z
https://takshashila.org.in/content/publications/assest/Scenarios-for-Cross-Strait-Tensions.pdf,PDF download failed,2026-07-03T07:05:42Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-English-Final.pdf,PDF download failed,2026-07-03T07:05:43Z
https://takshashila.org.in/content/publications/assets/Indias-Path-to-Power-Hindi-Final.pdf,PDF download failed,2026-07-03T07:05:44Z
https://takshashila.org.in/content/publications/assets/BRI-in-Post-Covid-World.pdf.pdf,PDF download failed,2026-07-03T07:05:45Z
https://takshashila.org.in/content/publications/assests/COVID-19-Warrants-Long-Overdue-Doctrinal-Shifts-in-Military-Planning.pdf,PDF download failed,2026-07-03T07:05:46Z
https://takshashila.org.in/content/publications/assets/TSA-Saudi-Russia-Oil-AR-AK-AM-v1.0.pdf,PDF download failed,2026-07-03T07:05:47Z
https://takshashila.org.in/content/publications/assetsComments-on-the-National-Guidelines-for-Gene-Therapy-Product-Development-and-Clinical-Trials.pdf,PDF download failed,2026-07-03T07:05:48Z
https://takshashila.org.in/content/publications/assets/60036-TBLP-The-Role-of-Airpower-in-Indias-National-Security.pdf,PDF download failed,2026-07-03T07:05:50Z
https://takshashila.org.in/content/publications/assets/Indiaâs-Central-Monitoring-System-Rohan-Joshi.pdf,PDF download failed,2026-07-03T07:05:51Z
